322 45.0
314 42.5
306 36.5
304.6 34.0
302.92 32.0
301.52 29.5
300.26 26.5
298.52 23.5
296.76 20.5
295.16 18.5
293.56 17.0
292.12 16.0
290.52 15.5
288.76 15.5
287.16 16.5
285.4 17.8
283.96 18.8
281.88 21.2
280.9 22.5
279.5 24.0
277.96 25.8
276.56 27.5
275.04 29.0
273.28 30.5
272 31.5
270.4 32.5
268.64 33.5
266.72 34.5
264.8 35.5
263.2 36.5
261.44 37.3
259.36 38.0
257.44 38.5
255.36 39.2
246.88 41.0
238.88 42.0
229.92 43.0
223.04 43.5
215.1 44.0
207.4 44.5
