2,24.618354,24.616727,24.617720,24.618302,24.618877,24.618675
3,24.620753,24.620070,24.620269,24.620208,24.619898,24.619891
4,24.622112,24.622933,24.621642,24.622159,24.622527,24.621783
5,24.620847,24.622769,24.620229,24.621194,24.621755,24.622271
