0,363.9
40,366.4
80,373.3
120,383.9
160,397.2
200,403.3
240,419.3
280,435.5
320,450.8
360,464.8
400,476.8
440,487.3
480,497.7
520,517.6
560,530.7
600,543.0
640,553.0
680,562.3
720,572.4
760,582.1
800,593.3
