0,4.916
1,4.907
2,4.893
3,4.879
4,4.854
5,4.831
6,4.804
7,4.818
8,4.874
9,4.856
10,4.806
11,4.808
12,4.737
13,4.563
14,4.524
15,4.559
16,4.560
17,4.549
18,4.462
19,4.437
20,4.481
21,4.490
22,4.632
23,4.573
24,4.443
25,4.426
26,4.479
