0 1.000000
1 0.785658
2 0.612582
3 0.574462
4 0.465932
5 0.378500
6 0.317888
7 0.229204
8 0.180392
9 0.138911
10 0.114237
11 0.089849
12 0.065604
13 0.044363
14 0.032992
15 0.021656
16 0.013181
17 0.009033
18 0.004813
