260 0
270 332
280 4331
290 4207
300 4406
310 4160
320 3949
330 4868
340 5006
350 5106
360 5297
370 4910
380 5288
390 5140
400 5245
410 5070
420 5444
430 5469
440 5588
450 5533
460 5648
470 5522
480 5538
490 5581
