0 139.823000
1 109.853000
2 85.653000
3 80.323000
4 65.148000
5 52.923000
6 44.448000
7 32.048000
8 25.223000
9 19.423000
10 15.973000
11 12.563000
12 9.173000
13 6.203000
14 4.613000
15 3.028000
16 1.843000
17 1.263000
18 0.673000
