0 0.000000
1 -0.241234
2 -0.490073
3 -0.554321
4 -0.763716
5 -0.971539
6 -1.146057
7 -1.473143
8 -1.712621
9 -1.973919
10 -2.169478
11 -2.409621
12 -2.724113
13 -3.115344
14 -3.411499
15 -3.832475
16 -4.328983
17 -4.706887
18 -5.336387
